gmlid,area,code,fixed,lat,lon
pt_psn146,19,8,50,35.485842,138.330434
pt_psn147,19,5,50,35.408603,138.368071
pt_psn148,19,5,50,35.486539,138.448283
pt_psn149,19,5,50,35.465943,138.44156
pt_psn15,19,2,50,35.551726,138.461253
pt_psn150,19,5,0,35.423112,138.480125
pt_psn151,19,5,50,35.48029,138.470226
pt_psn152,19,8,50,35.47553,138.524331
pt_psn153,19,5,50,35.447044,138.483837
pt_psn154,19,5,50,35.42202,138.444842
pt_psn155,19,5,50,35.360833,138.452565
pt_psn156,19,5,50,35.378414,138.423873
pt_psn157,19,8,50,35.370826,138.433179
pt_psn158,19,5,50,35.247915,138.481001
pt_psn159,19,5,50,35.218936,138.516583
pt_psn16,19,2,50,35.28098,138.45551
pt_psn160,19,5,50,35.619995,138.53169
pt_psn161,19,5,50,35.63238,138.53621
pt_psn162,19,5,50,35.51791,139.016256
pt_psn163,19,5,50,35.523613,138.845795
pt_psn164,19,5,50,35.459632,138.847899
pt_psn165,19,5,50,35.407197,138.872496
pt_psn166,19,5,50,35.484684,138.725176
pt_psn167,19,5,50,35.530688,138.772648
pt_psn168,19,5,50,35.465218,138.60245
pt_psn169,19,5,50,35.760988,138.93848
pt_psn17,19,4,50,35.666768,138.567962
pt_psn170,19,5,50,35.790707,138.921481
pt_psn171,19,6,0,35.919236,138.438036
pt_psn172,19,8,50,35.433851,138.436759
pt_psn173,19,8,50,35.281113,138.4653639
pt_psn174,19,6,50,35.50473,138.771203
pt_psn175,19,8,50,35.779987,138.98431
pt_psn176,19,7,0,35.63683,138.510107
pt_psn177,19,3,0,35.68559,138.486596
pt_psn178,19,4,50,35.5618877,138.4966015
pt_psn179,19,8,50,35.651114,138.57051
pt_psn180,19,8,0,35.6035349,138.6607619
pt_psn19,19,4,50,35.65849,138.549992
pt_psn2,19,2,50,35.661185,138.568351
pt_psn20,19,4,50,35.674239,138.565073
pt_psn21,19,4,50,35.656782,138.60499
pt_psn22,19,4,50,35.660608,138.558786
pt_psn23,19,4,50,35.659382,138.583534
pt_psn24,19,4,50,35.681209,138.540631
pt_psn25,19,4,50,35.663823,138.543187
pt_psn27,19,4,50,35.625634,138.586907
pt_psn29,19,4,50,35.644849,138.577041
pt_psn3,19,2,50,35.629085,138.571891
pt_psn31,19,4,50,35.492101,138.799279
pt_psn32,19,4,50,35.551819,138.907239
pt_psn33,19,4,50,35.685332,138.683345
pt_psn34,19,4,50,35.611174,138.944066
pt_psn35,19,4,50,35.710757,138.450845
pt_psn36,19,4,50,35.658985,138.516127
pt_psn37,19,4,50,35.705331,138.733629
pt_psn38,19,4,50,35.638407,138.545267
pt_psn39,19,4,50,35.50546,138.763366
pt_psn4,19,2,50,35.48574,138.788281
pt_psn40,19,5,50,35.65577,138.621764
pt_psn41,19,5,0,35.7030144,138.5583984
pt_psn42,19,5,50,35.689111,138.576633
pt_psn43,19,5,50,35.654296,138.544132
pt_psn44,19,5,50,35.678599,138.564934
pt_psn45,19,5,50,35.53423,138.600438
pt_psn46,19,5,50,35.57779,138.582086
pt_psn47,19,5,50,35.646465,138.602932
pt_psn48,19,5,50,35.60491,138.591315
pt_psn49,19,5,50,35.628482,138.560196
pt_psn5,19,3,50,35.562012,138.913488
pt_psn50,19,5,50,35.614775,138.566771
pt_psn51,19,5,50,35.509128,138.827582
pt_psn52,19,5,50,35.488105,138.821047
pt_psn53,19,5,50,35.494289,138.827764
pt_psn54,19,5,50,35.574872,138.930429
pt_psn55,19,5,50,35.544181,138.9106
pt_psn56,19,5,50,35.562542,138.970722
pt_psn57,19,5,50,35.536459,138.873382
pt_psn58,19,5,50,35.563511,138.88238
pt_psn59,19,5,50,35.782355,138.738953
pt_psn6,19,2,50,35.706295,138.695062
pt_psn60,19,5,50,35.69463,138.702896
pt_psn61,19,5,50,35.661939,138.686453
pt_psn62,19,5,50,35.738652,138.713811
pt_psn63,19,5,50,35.745094,138.651953
pt_psn64,19,5,50,35.684351,138.66501
pt_psn65,19,5,50,35.613968,138.97657
pt_psn66,19,5,50,35.604421,138.827746
pt_psn67,19,5,0,35.632977,138.955895
pt_psn68,19,5,50,35.596702,138.880629
pt_psn69,19,5,50,35.608968,139.008206
pt_psn7,19,2,50,35.599312,138.912264
pt_psn70,19,5,50,35.605816,139.037472
pt_psn71,19,5,50,35.686117,138.442186
pt_psn72,19,5,50,35.760986,138.401452
pt_psn73,19,5,50,35.752986,138.415132
pt_psn74,19,5,50,35.728258,138.448779
pt_psn75,19,5,50,35.736479,138.484497
pt_psn76,19,5,50,35.680514,138.463917
pt_psn77,19,5,50,35.637797,138.373399
pt_psn78,19,5,50,35.63817,138.46336
pt_psn79,19,5,50,35.614912,138.494749
pt_psn8,19,2,50,35.701567,138.458223
pt_psn80,19,5,50,35.660822,138.440892
pt_psn81,19,5,50,35.582278,138.467085
pt_psn82,19,5,50,35.636639,138.497685
pt_psn83,19,5,50,35.608774,138.485194
pt_psn84,19,5,50,35.609524,138.46078
pt_psn85,19,5,50,35.595804,138.466224
pt_psn86,19,5,50,35.580945,138.492666
pt_psn87,19,5,50,35.66235,138.482583
pt_psn88,19,5,50,35.654895,138.469419
pt_psn89,19,5,50,35.604692,138.440587
pt_psn9,19,2,50,35.621078,138.470445
pt_psn90,19,5,50,35.588833,138.46178
pt_psn91,19,5,50,35.835966,138.430747
pt_psn92,19,5,50,35.858754,138.316665
pt_psn93,19,5,50,35.918651,138.436689
pt_psn94,19,5,50,35.807414,138.342395
pt_psn95,19,5,50,35.861935,138.385556
pt_psn96,19,5,0,35.793888,138.390113
pt_psn97,19,5,50,35.785639,138.381781
pt_psn98,19,5,50,35.841035,138.30222
pt_psn99,19,5,50,35.795805,138.425222
pt_psn1,20,1,0,36.65131,138.180991
pt_psn10,20,2,50,36.662757,138.299561
pt_psn100,20,4,0,35.9135832,137.9936735
pt_psn101,20,4,0,35.598783,137.920438
pt_psn102,20,4,0,35.445084,137.744904
pt_psn103,20,4,0,35.785734,137.695312
pt_psn104,20,4,0,35.602895,137.608274
pt_psn105,20,4,50,35.84495,137.693893
pt_psn106,20,4,0,36.201435,137.853728
pt_psn107,20,4,50,36.423646,137.872735
pt_psn108,20,4,0,36.698988,137.856328
pt_psn109,20,4,0,36.457109,138.186272
pt_psn11,20,2,0,36.327241,138.435007
pt_psn110,20,4,50,36.6968758,138.3153675
pt_psn111,20,4,50,36.737168,138.420437
pt_psn112,20,4,0,36.567846,138.006618
pt_psn113,20,4,0,36.810514,138.201569
pt_psn114,20,4,0,36.754549,138.234928
pt_psn115,20,5,50,36.675503,138.15538
pt_psn116,20,5,0,36.680605,138.005646
pt_psn117,20,5,0,36.705855,138.092554
pt_psn118,20,5,0,36.609061,138.082141
pt_psn119,20,5,0,36.622658,138.143041
pt_psn12,20,2,50,35.838346,137.970203
pt_psn120,20,5,50,36.604401,138.232013
pt_psn121,20,5,0,36.59382,138.254926
pt_psn122,20,5,0,36.625871,138.25776
pt_psn123,20,5,0,36.55218,138.110586
pt_psn124,20,5,0,36.600036,138.131442
pt_psn125,20,5,0,36.590734,138.200518
pt_psn126,20,5,0,36.544713,138.229015
pt_psn127,20,5,0,36.570982,138.073033
pt_psn128,20,5,50,36.591508,138.102001
pt_psn129,20,5,0,36.562653,138.176633
pt_psn13,20,2,50,35.731996,137.932293
pt_psn130,20,5,50,36.50593,137.987208
pt_psn131,20,5,0,36.183909,137.785428
pt_psn133,20,5,0,36.152889,137.907392
pt_psn134,20,5,0,36.178517,137.934447
pt_psn135,20,5,0,36.348756,137.992461
pt_psn136,20,5,0,36.215329,137.905066
pt_psn137,20,5,0,36.190356,137.923362
pt_psn138,20,5,0,36.092762,137.681538
pt_psn139,20,5,0,36.201576,137.915807
pt_psn14,20,2,0,36.747943,138.369997
pt_psn140,20,5,0,36.349392,138.26948
pt_psn141,20,5,0,36.361567,138.2926
pt_psn142,20,5,0,36.30271,138.163031
pt_psn143,20,5,0,36.282825,138.229304
pt_psn144,20,5,0,36.440668,138.302707
pt_psn145,20,5,0,36.35101,138.155724
pt_psn147,20,5,0,35.474381,137.850535
pt_psn148,20,5,0,35.471699,137.761992
pt_psn149,20,5,50,35.493856,137.842571
pt_psn15,20,2,0,36.497399,137.863249
pt_psn150,20,5,0,35.415285,137.869783
pt_psn151,20,5,0,35.440466,137.815113
pt_psn152,20,5,0,35.386653,137.969497
pt_psn153,20,5,0,35.3234271,137.9323382
pt_psn154,20,5,0,35.462334,137.827701
pt_psn155,20,5,0,35.446652,137.827943
pt_psn156,20,4,0,36.021188,138.093298
pt_psn157,20,5,0,36.64012,138.286396
pt_psn158,20,5,0,36.629928,138.310422
pt_psn159,20,5,0,36.679394,138.304172
pt_psn16,20,2,50,36.846903,138.362023
pt_psn160,20,5,0,36.611211,138.339666
pt_psn161,20,5,0,35.802822,137.942651
pt_psn162,20,5,0,35.876201,137.928816
pt_psn163,20,5,0,35.793355,138.084001
pt_psn165,20,5,50,35.807322,137.958871
pt_psn166,20,5,0,35.901598,138.099305
pt_psn167,20,5,0,35.840541,138.014477
pt_psn168,20,5,0,35.822765,137.998312
pt_psn169,20,5,0,35.7324799,137.9801713
pt_psn17,20,2,0,35.997509,138.160904
pt_psn170,20,5,0,36.796546,138.308003
pt_psn171,20,5,0,36.71603,138.355138
pt_psn172,20,5,0,36.785159,138.363116
pt_psn173,20,5,0,36.7333,138.320864
pt_psn174,20,5,0,36.780559,138.349312
pt_psn175,20,5,0,36.765886,138.366663
pt_psn176,20,5,0,36.742633,138.353245
pt_psn177,20,5,0,36.775411,138.324002
pt_psn178,20,5,0,36.815296,138.360247
pt_psn179,20,5,0,36.463793,137.868083
pt_psn18,20,2,0,36.117327,137.940173
pt_psn180,20,5,0,36.466652,137.848389
pt_psn181,20,5,0,36.486941,137.906795
pt_psn182,20,5,0,36.607417,137.887156
pt_psn183,20,5,0,36.539643,137.843638
pt_psn184,20,5,0,36.511868,137.826724
pt_psn185,20,5,0,36.973307,138.455732
pt_psn186,20,5,0,36.897285,138.359577
pt_psn187,20,5,0,36.888065,138.378131
pt_psn188,20,5,0,36.896426,138.409406
pt_psn189,20,5,0,36.920311,138.39149
pt_psn19,20,2,0,36.274638,138.474338
pt_psn190,20,5,0,36.037689,138.224118
pt_psn191,20,5,0,36.090119,137.921783
pt_psn192,20,5,0,36.117408,137.91395
pt_psn194,20,5,0,35.985296,137.837237
pt_psn195,20,5,50,36.143415,137.976396
pt_psn196,20,5,0,36.056874,137.971196
pt_psn197,20,5,0,36.245443,138.427126
pt_psn198,20,5,0,36.231615,138.525807
pt_psn199,20,5,0,36.197701,138.499449
pt_psn2,20,2,50,36.656449,138.207655
pt_psn20,20,4,0,36.19909,138.475396
pt_psn200,20,5,0,36.179981,138.486784
pt_psn201,20,5,0,36.248721,138.350462
pt_psn202,20,5,50,36.22514,138.355323
pt_psn203,20,5,0,36.267748,138.419649
pt_psn204,20,5,0,36.270858,138.39529
pt_psn205,20,5,0,36.254054,138.384014
pt_psn208,20,5,0,36.505963,138.130612
pt_psn21,20,4,0,36.263358,138.355961
pt_psn210,20,5,0,36.528197,138.160081
pt_psn212,20,5,0,36.331933,138.345263
pt_psn213,20,5,0,36.333432,138.333542
pt_psn214,20,5,0,36.296592,137.875945
pt_psn217,20,5,0,36.023055,138.490206
pt_psn218,20,5,0,36.061356,138.511205
pt_psn219,20,5,0,36.160095,138.48759
pt_psn22,20,2,50,36.535154,138.122252
pt_psn220,20,5,0,36.164233,138.484395
pt_psn221,20,5,0,36.149958,138.510476
pt_psn222,20,5,0,36.141041,138.471592
pt_psn223,20,5,0,36.3414397,138.5522804
pt_psn224,20,5,50,36.3504957,138.5927449
pt_psn225,20,5,0,36.272883,138.316213
pt_psn226,20,5,0,36.287684,138.30014
pt_psn227,20,5,0,36.26944,138.331573
pt_psn228,20,5,0,36.368853,138.127668
pt_psn229,20,5,0,36.273826,138.264967
pt_psn23,20,2,50,36.301398,137.906859
pt_psn230,20,5,0,36.255301,138.267246
pt_psn231,20,5,0,36.206473,138.214391
pt_psn232,20,5,0,35.963892,138.2184
pt_psn233,20,5,0,36.047154,137.96613
pt_psn234,20,5,0,35.971553,138.001502
pt_psn235,20,5,50,35.656811,137.904799
pt_psn236,20,5,50,35.67967,137.925018
pt_psn237,20,5,0,35.871314,137.976507
pt_psn238,20,5,0,35.635147,137.947824
pt_psn239,20,5,0,35.627898,137.922103
pt_psn24,20,2,50,36.343994,138.619989
pt_psn240,20,5,0,35.766215,137.941263
pt_psn243,20,5,0,35.554977,137.866136
pt_psn244,20,5,0,35.262551,137.74891
pt_psn245,20,5,0,35.323878,137.813736
pt_psn246,20,5,0,35.357179,137.798348
pt_psn247,20,5,0,35.374814,137.688662
pt_psn248,20,5,0,35.322874,137.630557
pt_psn249,20,5,0,35.256904,137.569851
pt_psn25,20,2,0,35.333767,137.838789
pt_psn250,20,5,0,35.399702,137.787486
pt_psn251,20,5,0,35.2722791,137.7102551
pt_psn252,20,5,0,35.276802,137.855567
pt_psn253,20,5,0,35.378029,137.841817
pt_psn254,20,5,0,35.521884,137.87936
pt_psn255,20,5,0,35.550408,137.895941
pt_psn256,20,5,50,35.560549,138.039431
pt_psn258,20,5,0,35.936995,137.784854
pt_psn259,20,5,0,35.8082,137.554743
pt_psn26,20,2,50,35.856143,137.710975
pt_psn260,20,5,0,35.695606,137.686623
pt_psn261,20,5,0,35.6733569,137.6378812
pt_psn262,20,5,0,35.93416,137.620147
pt_psn263,20,5,0,35.842648,137.628279
pt_psn264,20,5,0,35.882585,137.757942
pt_psn265,20,5,0,36.458272,138.04698
pt_psn266,20,5,0,36.4248,137.934326
pt_psn267,20,5,0,36.168772,137.875525
pt_psn268,20,5,0,36.122669,137.870563
pt_psn269,20,5,0,36.448745,138.068368
pt_psn27,20,4,50,36.640311,138.175381
pt_psn270,20,5,0,36.42608,138.014706
pt_psn271,20,5,0,36.404055,138.011235
pt_psn273,20,5,0,36.421187,137.857084
pt_psn275,20,5,0,36.778214,137.90891
pt_psn276,20,5,0,36.84536,137.899821
pt_psn277,20,5,0,36.674423,138.359167
pt_psn278,20,5,0,36.67323,138.421106
pt_psn279,20,5,0,36.717282,138.492292
pt_psn28,20,4,50,36.666734,138.220823
pt_psn281,20,5,0,36.861375,138.404574
pt_psn282,20,5,0,36.922258,138.445432
pt_psn283,20,5,0,36.617588,137.978157
pt_psn284,20,5,0,36.6121338,138.0360375
pt_psn286,20,5,0,36.98803,138.575416
pt_psn287,20,5,0,36.985479,138.532384
pt_psn288,20,7,0,36.552161,138.205532
pt_psn289,20,4,0,36.072331,138.066318
pt_psn29,20,4,0,36.652782,138.190018
pt_psn290,20,5,0,36.532799,138.098229
pt_psn291,20,5,0,35.9692,138.548303
pt_psn292,20,5,0,36.221186,137.86266
pt_psn3,20,2,50,36.574984,138.157635
pt_psn30,20,4,50,36.670474,138.204128
pt_psn31,20,4,50,36.656531,138.184269
pt_psn32,20,4,50,36.68631,138.222246
pt_psn33,20,4,50,36.62848,138.190629
pt_psn34,20,4,50,36.633675,138.24004
pt_psn35,20,4,50,36.643978,138.188601
pt_psn36,20,4,50,36.67664,138.258296
pt_psn37,20,4,50,36.711389,138.280772
pt_psn38,20,4,50,36.653838,138.202517
pt_psn4,20,2,50,36.226658,137.958135
pt_psn40,20,4,50,36.651709,138.228509
pt_psn41,20,4,50,36.614759,138.17977
pt_psn42,20,4,50,36.576678,138.138555
pt_psn43,20,4,0,36.56471,138.19963
pt_psn44,20,4,50,36.594846,138.146299
pt_psn45,20,4,0,36.210547,137.958551
pt_psn46,20,4,0,36.217688,137.97955
pt_psn47,20,4,0,36.230741,137.965162
pt_psn48,20,4,0,36.262127,137.987909
pt_psn49,20,4,0,36.240326,137.993003
pt_psn5,20,4,50,36.329598,138.273242
pt_psn50,20,4,0,36.182297,137.96857
pt_psn51,20,4,50,36.234602,137.969634
pt_psn52,20,4,0,36.23635,137.942692
pt_psn53,20,4,0,36.233158,137.979466
pt_psn54,20,4,50,36.248017,137.976632
pt_psn55,20,4,0,36.356085,138.218573
pt_psn56,20,4,0,36.386958,138.26368
pt_psn57,20,4,50,36.396824,138.249956
pt_psn58,20,4,0,36.403922,138.282377
pt_psn59,20,4,0,36.389046,138.210111
pt_psn6,20,2,0,36.41231,138.240241
pt_psn60,20,4,0,36.401006,138.25999
pt_psn61,20,4,0,36.374785,138.291306
pt_psn62,20,4,0,36.056912,138.044073
pt_psn63,20,4,0,36.066875,138.051022
pt_psn66,20,4,0,35.525229,137.851996
pt_psn67,20,4,50,35.519993,137.821038
pt_psn68,20,4,0,35.498718,137.8207
pt_psn69,20,4,0,36.026577,138.128545
pt_psn7,20,2,50,36.081401,138.046161
pt_psn70,20,4,50,36.047268,138.116517
pt_psn71,20,4,50,36.654619,138.307672
pt_psn72,20,4,50,36.327436,138.421536
pt_psn73,20,4,50,36.306411,138.458589
pt_psn74,20,4,0,35.83089,137.954966
pt_psn75,20,4,50,35.834933,138.060307
pt_psn76,20,4,50,35.736746,137.93682
pt_psn77,20,4,50,36.744416,138.365386
pt_psn78,20,4,50,36.499657,137.860694
pt_psn79,20,4,50,36.856124,138.363883
pt_psn8,20,2,0,35.519661,137.830753
pt_psn80,20,4,0,35.994081,138.152155
pt_psn81,20,4,50,36.020609,138.204635
pt_psn82,20,4,50,36.114728,137.948733
pt_psn83,20,4,50,36.152195,137.950528
pt_psn84,20,4,50,36.277009,138.463859
pt_psn85,20,4,50,36.250668,138.479477
pt_psn86,20,4,0,36.228076,138.469542
pt_psn87,20,4,0,36.532404,138.127946
pt_psn88,20,4,0,36.480967,138.152803
pt_psn89,20,4,0,36.356958,138.335763
pt_psn9,20,2,50,36.0561788,138.1115502
pt_psn90,20,4,0,36.254166,137.882111
pt_psn91,20,4,0,36.339615,137.888415
pt_psn92,20,4,0,36.298208,137.919899
pt_psn93,20,4,0,36.355155,137.930847
pt_psn94,20,4,0,36.082547,138.479317
pt_psn95,20,4,50,36.343133,138.634848
pt_psn96,20,4,0,36.318161,138.505529
pt_psn97,20,4,0,36.075069,138.082769
pt_psn98,20,4,0,35.912871,138.231485
pt_psn99,20,4,50,35.979968,137.990447
pt_psn1,21,1,50,35.391254,136.722335
pt_psn10,21,2,50,35.489433,137.500092
pt_psn100,21,4,50,35.429415,136.656842
pt_psn101,21,4,50,35.484977,136.679675
pt_psn102,21,4,0,35.878514,136.859536
pt_psn103,21,4,50,35.804661,137.243944
pt_psn104,21,4,50,35.65329,137.153839
pt_psn105,21,4,50,35.217944,136.599085
pt_psn106,21,4,50,35.254185,136.634237
pt_psn107,21,4,50,35.3823666,136.7875501
pt_psn108,21,4,50,35.369868,136.756664
pt_psn109,21,4,50,35.368364,136.466115
pt_psn11,21,2,50,35.445048,137.414128
pt_psn110,21,4,50,35.422593,136.606835
pt_psn111,21,4,0,35.2829194,136.6365857
pt_psn112,21,4,50,35.328982,136.67123
pt_psn113,21,4,50,35.467991,136.625843
pt_psn114,21,4,50,35.429468,136.576489
pt_psn115,21,4,50,35.485426,137.065136
pt_psn116,21,4,50,35.4331454,137.131327
pt_psn117,21,5,50,35.364617,136.721423
pt_psn118,21,5,50,35.366341,136.737111
pt_psn119,21,5,50,35.363868,136.695895
pt_psn12,21,2,50,35.439507,137.025968
pt_psn120,21,5,50,35.37859,136.732528
pt_psn121,21,5,50,35.48138,136.69889
pt_psn123,21,5,50,35.330994,136.600196
pt_psn124,21,5,50,35.282878,136.471057
pt_psn125,21,5,50,35.340028,136.497498
pt_psn126,21,5,50,36.085009,137.249038
pt_psn127,21,5,50,36.036865,137.483796
pt_psn128,21,5,50,36.212873,137.209935
pt_psn129,21,5,50,36.180949,137.246734
pt_psn13,21,2,50,35.41006,136.879871
pt_psn130,21,5,50,36.282357,137.363692
pt_psn131,21,5,50,36.130427,137.190838
pt_psn132,21,5,50,36.031603,136.956517
pt_psn133,21,5,50,36.15049,137.283407
pt_psn134,21,5,50,36.169342,137.322226
pt_psn135,21,5,50,36.088825,137.348975
pt_psn136,21,5,50,36.141676,137.225375
pt_psn137,21,5,50,35.362285,137.131087
pt_psn138,21,5,50,35.301524,137.121881
pt_psn139,21,5,50,35.312084,137.142964
pt_psn14,21,2,50,35.430009,137.061688
pt_psn140,21,5,0,35.329405,137.108904
pt_psn141,21,5,50,35.386514,137.070494
pt_psn142,21,5,50,35.317217,137.113354
pt_psn144,21,5,50,35.480774,136.862983
pt_psn145,21,5,50,35.611569,137.040018
pt_psn146,21,5,50,35.459827,136.942063
pt_psn147,21,5,50,35.606475,136.818764
pt_psn148,21,5,50,35.70158,136.804148
pt_psn15,21,2,50,35.5035372,136.7888535
pt_psn150,21,5,50,35.5191815,136.9742714
pt_psn151,21,5,50,35.532627,136.842123
pt_psn152,21,5,50,35.392943,137.465206
pt_psn153,21,5,50,35.715595,137.369706
pt_psn155,21,5,50,35.5269439,137.5617749
pt_psn157,21,5,50,35.5256356,137.4689998
pt_psn158,21,5,50,35.5202284,137.3825137
pt_psn159,21,5,50,35.5582,137.450399
pt_psn16,21,2,50,36.234691,137.179295
pt_psn160,21,5,0,35.513375,137.529062
pt_psn161,21,5,50,35.577117,136.899736
pt_psn163,21,5,50,35.581737,136.862075
pt_psn164,21,5,50,35.536685,136.870746
pt_psn165,21,5,50,35.3471635,137.2728588
pt_psn166,21,5,50,35.413022,137.30608
pt_psn167,21,5,50,35.317601,137.314808
pt_psn168,21,5,50,35.402401,137.242053
pt_psn169,21,5,50,35.273657,136.684952
pt_psn17,21,2,50,35.759439,136.951744
pt_psn170,21,5,50,35.343176,136.696339
pt_psn171,21,5,50,35.306597,136.704533
pt_psn172,21,5,50,35.343761,136.724835
pt_psn173,21,5,50,35.476153,137.356688
pt_psn174,21,5,50,35.242403,137.38794
pt_psn175,21,5,50,35.410327,137.365827
pt_psn176,21,5,50,35.35225,137.379554
pt_psn177,21,5,50,35.301315,137.488985
pt_psn178,21,5,50,35.521673,137.307238
pt_psn179,21,5,50,35.434268,137.347856
pt_psn18,21,2,50,35.87846,137.207687
pt_psn180,21,5,50,35.461221,137.055579
pt_psn181,21,5,50,35.463609,136.973154
pt_psn182,21,5,50,35.474122,137.043381
pt_psn183,21,5,50,35.270672,137.218038
pt_psn184,21,5,50,35.370103,137.197539
pt_psn185,21,5,50,35.353806,137.212328
pt_psn187,21,5,50,35.417088,136.903897
pt_psn188,21,5,50,35.362843,136.8316
pt_psn189,21,5,50,35.424989,136.826566
pt_psn19,21,2,50,35.224605,136.624849
pt_psn190,21,5,50,35.406541,137.106018
pt_psn191,21,5,50,35.457396,137.093101
pt_psn192,21,5,50,35.403454,137.021831
pt_psn193,21,5,50,35.534263,136.726773
pt_psn194,21,5,50,35.597174,136.78482
pt_psn195,21,5,50,35.552874,136.795904
pt_psn196,21,5,50,35.591429,136.739592
pt_psn197,21,5,50,36.3043537,137.1047146
pt_psn198,21,5,50,36.328291,137.143548
pt_psn199,21,5,50,36.303324,137.251592
pt_psn2,21,2,50,35.360231,136.741361
pt_psn20,21,2,50,35.300399,136.551051
pt_psn200,21,5,50,36.262409,137.138271
pt_psn201,21,5,50,36.43317,137.278061
pt_psn202,21,5,50,35.6369,136.613186
pt_psn205,21,5,50,35.890673,136.889555
pt_psn206,21,5,50,35.78616,137.007877
pt_psn207,21,5,50,35.946,136.875416
pt_psn208,21,5,50,35.738193,137.009684
pt_psn209,21,5,50,35.81371,136.899416
pt_psn21,21,2,50,35.364865,136.533246
pt_psn211,21,5,50,35.853458,137.035456
pt_psn212,21,5,50,35.74961,137.086065
pt_psn213,21,5,50,35.76456,137.290349
pt_psn214,21,5,50,35.958534,137.260291
pt_psn215,21,5,50,35.643763,137.123704
pt_psn216,21,5,50,35.730228,137.198193
pt_psn217,21,5,50,35.718033,137.136089
pt_psn218,21,5,50,35.884819,137.175691
pt_psn219,21,5,50,35.915177,137.202965
pt_psn22,21,2,50,35.489572,136.568155
pt_psn220,21,5,50,35.926317,137.308121
pt_psn221,21,5,50,35.275694,136.667427
pt_psn222,21,5,50,35.182443,136.62585
pt_psn223,21,5,50,35.149614,136.667348
pt_psn224,21,5,50,35.224606,136.668816
pt_psn226,21,5,50,35.248324,136.569689
pt_psn227,21,5,50,35.375535,136.79341
pt_psn228,21,5,50,35.355176,136.750249
pt_psn229,21,5,50,35.287798,136.597682
pt_psn23,21,2,50,35.439413,136.677978
pt_psn230,21,5,50,35.322842,136.56902
pt_psn231,21,5,50,35.272793,136.566827
pt_psn232,21,5,50,35.314703,136.552078
pt_psn233,21,5,50,35.251885,136.602981
pt_psn234,21,5,50,35.326647,136.551661
pt_psn235,21,5,50,35.379752,136.503332
pt_psn236,21,5,50,35.359615,136.54743
pt_psn237,21,5,50,35.386652,136.526804
pt_psn238,21,5,50,35.348073,136.433611
pt_psn24,21,4,50,35.410558,136.756471
pt_psn240,21,5,50,35.555479,136.507105
pt_psn241,21,5,50,35.603389,136.410338
pt_psn242,21,5,50,35.469963,136.497192
pt_psn243,21,5,50,35.476045,136.536965
pt_psn244,21,5,50,35.525624,136.610676
pt_psn245,21,5,50,35.581615,136.459277
pt_psn247,21,5,50,35.470046,136.5716
pt_psn248,21,5,0,35.441724,136.619935
pt_psn250,21,5,50,35.426481,136.982822
pt_psn251,21,5,50,35.48586,136.979167
pt_psn252,21,5,50,35.542332,137.118374
pt_psn253,21,5,50,35.581908,137.086071
pt_psn254,21,5,50,35.519669,137.189339
pt_psn255,21,5,50,35.475368,137.141374
pt_psn256,21,5,50,35.637002,137.185759
pt_psn257,21,5,50,35.595358,137.315436
pt_psn258,21,5,50,35.548584,137.251859
pt_psn259,21,5,50,35.581434,137.188424
pt_psn26,21,4,0,35.456053,136.849901
pt_psn260,21,5,50,35.641964,137.324823
pt_psn261,21,5,50,35.426652,137.156763
pt_psn262,21,5,50,35.43962,137.090129
pt_psn263,21,5,50,36.271543,136.899122
pt_psn264,21,5,50,36.176359,136.902104
pt_psn265,21,7,0,35.471975,136.882964
pt_psn266,21,4,0,35.408667,136.728214
pt_psn267,21,4,0,35.4233561,136.7482002
pt_psn268,21,4,0,35.443834,136.743644
pt_psn269,21,6,0,36.2836202,137.5749009
pt_psn27,21,4,50,35.4122375,136.7857101
pt_psn270,21,6,0,36.1904653,137.5524901
pt_psn271,21,5,0,35.571052,137.011312
pt_psn272,21,4,0,35.49644,136.901993
pt_psn273,21,4,0,35.430051,137.061616
pt_psn274,21,4,0,35.5035498,136.788784
pt_psn275,21,4,0,36.234704,137.17935
pt_psn276,21,4,0,35.759418,136.951872
pt_psn277,21,5,50,35.6664921,136.961265
pt_psn278,21,4,0,35.878452,137.207707
pt_psn279,21,4,50,35.2246,136.624802
pt_psn280,21,4,0,35.300453,136.551156
pt_psn281,21,4,0,35.36484,136.533232
pt_psn282,21,4,0,35.439433,136.677968
pt_psn3,21,2,50,35.424528,136.75769
pt_psn30,21,4,50,35.418446,136.760606
pt_psn31,21,4,50,35.419605,136.754087
pt_psn34,21,4,50,35.436003,136.772881
pt_psn35,21,5,50,35.436027,136.804073
pt_psn36,21,4,50,35.414307,136.747346
pt_psn37,21,4,50,35.408697,136.756246
pt_psn38,21,4,50,35.396892,136.724362
pt_psn39,21,4,50,35.394616,136.802213
pt_psn4,21,2,50,35.387727,136.749414
pt_psn40,21,4,50,35.404284,136.761178
pt_psn41,21,4,0,35.403478,136.782474
pt_psn42,21,4,50,35.440998,136.773798
pt_psn43,21,4,50,35.483298,136.778491
pt_psn44,21,4,50,35.43536,136.760717
pt_psn46,21,4,50,35.466688,136.724387
pt_psn48,21,4,0,35.438164,136.710946
pt_psn5,21,2,50,35.455024,136.763133
pt_psn50,21,4,50,35.429017,136.728822
pt_psn51,21,4,50,35.479939,136.829153
pt_psn52,21,4,50,35.365977,136.617097
