idref,score,geom
n00665,46,0,010100002004120000A1AF6A5A735B60400CC5C2B57F963F40
n00666,46,0,010100002004120000B9CE75D01B5C60402475A7E0958D3F40
n00667,46,0,010100002004120000FEA9A745B35C6040BA07324CB7523F40
n00670,46,0,010100002004120000C5BB6DF0CF516040746616FC91933F40
n00674,46,0,01010000200412000067672CF5C745604068435953B4204040
n00675,46,0,01010000200412000045A79D50FE4A6040A0635122D30D4040
n00676,46,0,010100002004120000F65D11FCEF4A6040C9DB5BDB250E4040
n00677,46,0,010100002004120000EB47D4550B6060402DDD6E939BBC3E40
n00678,46,0,010100002004120000AA16C7370A6160404B242C859BB93E40
n00679,46,0,01010000200412000061F7C209315F6040173FD7080E753F40
n00680,46,0,01010000200412000011C07229135E6040487B7203F4813F40
n00681,46,0,01010000200412000033CE95F7E75F6040B12A0CDB60BA3F40
n00682,46,0,0101000020041200002D67A5FF1B5E6040D7080E7915AF3F40
n00683,46,0,010100002004120000A4671FD07E5F6040619F4A17ACB83F40
n00684,46,0,010100002004120000743804D8915D60408363E0CA23C53F40
n00685,46,0,010100002004120000930E208D54606040197E26B15A933F40
n00686,46,0,0101000020041200000784317DCA5E604084DCA05115A23F40
n00687,46,0,01010000200412000025BB88A5776260409AF3E7363C9E3F40
n00688,46,0,010100002004120000C939B187B62A60404ED76E168A2B3C40
n00689,46,0,010100002004120000428E52AED527604032891F0835203C40
n00690,46,0,010100002004120000F079B427F7116040EFF08DD772553B40
n00691,46,0,01010000200412000024038AA2D11E60408D54298760D23B40
n00692,46,0,010100002004120000F59B2E30500D6040B1474D60DF0B3B40
n00693,46,0,010100002004120000A5BF97C203156040A24E2FE708653B40
n00694,46,0,010100002004120000465046A6CD146040AC7AAF100C623B40
n00697,46,0,010100002004120000D883A4AA244E6040DEDAD31FAB413F40
n00698,46,0,0101000020041200003D601E32654D604033C005D9B2483F40
n00699,46,0,010100002004120000D1066003E24F604049C62066E5453F40
n00700,46,0,010100002004120000DC82A5BA404E60402E2691D849583F40
n00701,46,0,0101000020041200004B56EAFE564D6040ABBD3E2949553F40
n00702,46,0,010100002004120000A3BD0BA540536040B87306EBA4C13F40
n00703,46,0,010100002004120000123F106A10546040A2258FA7E5BD3F40
n00704,46,0,010100002004120000CA37DBDC1836604019479B994F6A3C40
n00706,46,0,010100002004120000FBE4CD86A13560402D978DCEF9733C40
n00707,46,0,010100002004120000E88E59511E5E6040829CE6D319643E40
n00709,46,0,010100002004120000A678019B184860404942C7B3700C4040
n00710,46,0,010100002004120000595D9896A22C6040E99381A8A05B3C40
n00711,46,0,010100002004120000341DF0AF543360401931FD5C7E733C40
n00713,46,0,010100002004120000A85D02A6424E6040F8D3900255413F40
n00715,46,0,010100002004120000024697370749604087527B116D453F40
n00718,46,0,010100002004120000FB624A7F4A556040B35593F139DB3F40
n00719,46,0,010100002004120000F2AE1F070A586040468F842282C63F40
n00720,46,0,010100002004120000D48448E115586040E61EB70485DA3F40
n00001,42,0,010100002004120000DAF3EB3D4B386040E86E3205C6E64040
n00002,42,0,010100002004120000BCDA9B29FE366040D839179007E64040
n00003,42,0,01010000200412000014BEADAA8D3660408DFEE1F8EBE44040
n00005,42,0,010100002004120000A40689A321386040925F9A7D79E44040
n00006,42,0,0101000020041200007BA933520A3760406353F87D49E54040
n00008,42,0,0101000020041200005941C2E6123660400BC2CBC28DDF4040
n00009,42,0,010100002004120000904946CE8235604052FF0F66C9E44040
n00011,42,0,010100002004120000B4E9639959366040CA6A5FE575E04040
n00013,42,0,01010000200412000046802E752B3660401878EE3D5CEC4040
n00014,42,0,0101000020041200000609F6046E36604040D8CE9C9AE64040
n00015,42,0,0101000020041200002A3927F6103660408F62CAD12DE74040
n00017,42,0,010100002004120000C81DDBD726386040E00F3FFF3DDF4040
n00018,42,0,010100002004120000B97768B305386040AC167DAAAFDF4040
n00020,42,0,0101000020041200005FE6E03ED7446040EF9C1CF45B684040
n00023,42,0,010100002004120000F5087FD004466040EDE588C6246B4040
n00024,42,0,01010000200412000007B133850E496040F8A6E9B303704040
n00025,42,0,010100002004120000024A438D02496040339F18FE786D4040
n00026,42,0,01010000200412000018096D39174A604085AC133C2A6F4040
n00027,42,0,0101000020041200004091DDBB7C496040E2C56757C66C4040
n00028,42,0,010100002004120000D66DF541BB4960405032DEFBC06F4040
n00029,42,0,010100002004120000DEEC6A4DCE4960407F5072E206704040
n00030,42,0,0101000020041200006975CD3F15486040C94ADDDFEA5C4040
n00031,42,0,01010000200412000071F5AD2017466040F39194F430594040
n00032,42,0,010100002004120000219793AB734660404E0E9F7422614040
n00033,42,0,010100002004120000390E1714A14660400158D3ABB75D4040
n00034,42,0,010100002004120000F63988E7B64660408D7FFA2A545E4040
n00035,42,0,01010000200412000024A58FAFB3476040BD395CAB3D6F4040
n00036,42,0,010100002004120000D62368279E476040273108AC1C6F4040
n00037,42,0,01010000200412000011D9AC9F23466040C7777302E4644040
n00038,42,0,0101000020041200003ED7AD5446466040281884A8B1644040
n00039,42,0,010100002004120000A875768D714660406EAE505A6E644040
n00040,42,0,010100002004120000CC0A45BA5F44604071D2EA9A7F564040
n00041,42,0,010100002004120000245289A1CB4460407EC9C6832D574040
n00043,42,0,010100002004120000842C0B263E1B604071D8C7540B584040
n00044,42,0,01010000200412000020D84C1953176040AE2589CA2B5E4040
n00045,42,0,010100002004120000D44911748F176040C4AA8B25F6574040
n00046,42,0,010100002004120000DFFDF15E351A6040972C38CD4C584040
n00047,42,0,0101000020041200005AF10D858F156040BE33356497554040
n00048,42,0,0101000020041200004791B58612166040B8BBBD5AA45E4040
n00049,42,0,010100002004120000CD9CE4FDEE1A60403CFB253D67584040
n00050,42,0,0101000020041200000E0B5AED461A6040B6357DD179554040
n00052,42,0,01010000200412000030682101231B6040E778BB140D594040
n00053,42,0,010100002004120000E04C4C17221B604038656EBE11594040
n00054,42,0,010100002004120000DF9513A31D1B604091F12895F0584040
n00055,42,0,010100002004120000D0C254E9DD1D6040259B06A0AC6A4040
n00056,42,0,0101000020041200001B43A5B6F91D6040A230838CDB694040
n00057,42,0,010100002004120000066E9340791860401B62612DE34E4040
n00058,42,0,0101000020041200006E4100BA791860408CF27112EF4E4040
n00059,42,0,0101000020041200007CB207FFC7196040E8D0330752594040
n00060,42,0,010100002004120000ACF996DE23246040E2EC31EC8BA14040
n00061,42,0,0101000020041200002BD615D80824604095EC7D4F51A14040
n00062,42,0,010100002004120000F5AC5A88843860400EC237A858934040
n00063,42,0,0101000020041200005B22BCE24E3760405CC3B1D3B4944040
n00064,42,0,010100002004120000698A00A737376040A4AC3A06BF934040
n00065,42,0,010100002004120000A97290C6D7356040C7B546A929A24040
n00066,42,0,010100002004120000555051F5EB35604002840F255AA24040
n00067,42,0,010100002004120000337106DAB8366040CC2E7315E69A4040
n00068,42,0,01010000200412000085419946D33660407F6EC383C19A4040
n00069,42,0,010100002004120000BF5F71DDF9366040E53EDE509D974040
n00072,42,0,0101000020041200002422A1D2ED3660405EBFBBF0DE964040
n00073,42,0,0101000020041200006679686938376040F0541BF741954040
n00074,42,0,01010000200412000083B982124B3960407C725EAD24924040
n00075,42,0,01010000200412000038C76FC01D326040218E1AB8A89C4040
n00076,42,0,0101000020041200006F51C13CFF366040D4A4CAE660964040
n00077,42,0,010100002004120000E8FC6F80F4366040902452E45A964040
n00078,42,0,01010000200412000063AD461BEC396040FAE307F87F924040
n00079,42,0,010100002004120000EA9D65711A3660406176AAD7889A4040
n00080,42,0,010100002004120000AE6EAB0F1A3A6040D69EA39FBA8B4040
n00081,42,0,0101000020041200006B97DB6263386040CDFB49C67B874040
n00082,42,0,010100002004120000E0B7C60CF9376040DAC70A7E1BA14040
n00083,42,0,01010000200412000095EF1989503660408C50C7BEBF934040
n00084,42,0,010100002004120000EB0FDE6811376040D4E9E51CE1974040
n00085,42,0,0101000020041200007BE5304EB23960406460788082924040
n00086,42,0,010100002004120000D84EEF3DF73860404AE8D3CF40934040
n00087,42,0,01010000200412000038143E5B073860409CE7E3350A944040
n00088,42,0,0101000020041200009EF06D556D3560402E98AE168E964040
n00090,42,0,010100002004120000131BE20ECA356040A8BBFC9820A44040
n00091,42,0,0101000020041200002B9F8AC0BD376040BA032B3D89944040
n00092,42,0,010100002004120000198AE024F23960409EDCA5C3F98A4040
n00093,42,0,010100002004120000AC27A902E4396040E1F48997028B4040
n00094,42,0,0101000020041200006DC83F33883860406C8CE77D2D944040
n00095,42,0,010100002004120000A93869758D3560409EC3C6061C964040
n00096,42,0,0101000020041200001C6D0B85BE3560404D897F338C954040
n00097,42,0,010100002004120000EB1E3416A83560404BEC3598E1954040
n00098,42,0,0101000020041200008858B3846B3760403FB2142411964040
n00099,42,0,0101000020041200003B1C5DA5FB3660407E5D3C725A984040
n00100,42,0,010100002004120000936BAFAA43396040817456B032904040
n00102,42,0,010100002004120000BE816ED42F356040378C82E0F1AE4040
n00103,42,0,010100002004120000272724E322356040162AA4A1EBAE4040
n00104,42,0,010100002004120000B55F2D2D59356040D1798D5DA2AE4040
n00105,42,0,010100002004120000256EBA0A8E38604050F5752A2AAD4040
n00106,42,0,010100002004120000FB720B02D03660404B9B60EE49AC4040
n00107,42,0,0101000020041200009D7EF55DB63660409CDB29C2F2AB4040
n00108,42,0,0101000020041200001878EE3D5C366040A2896654CFAC4040
n00109,42,0,010100002004120000C130AA5630366040DE57E542E5AC4040
n00110,42,0,01010000200412000064A1E76047386040D4A535BC0FBA4040
n00111,42,0,0101000020041200007EAB75E232386040DA07B4CFBEB74040
n00112,42,0,0101000020041200004F79CFDC5E376040186C34CA44AD4040
n00113,42,0,0101000020041200000DED52D926326040D0775CF9D1824040
n00114,42,0,010100002004120000C5F4CEB278366040F88BD992558A4040
n00115,42,0,010100002004120000C5F6A45DD634604070D811E2257F4040
n00117,42,0,0101000020041200006DCDB117E53860404ADC195C297E4040
n00119,42,0,010100002004120000B377EBA1E2376040EDDE4037EA854040
n00120,42,0,01010000200412000089F83DA0E233604008BAAC78D9774040
n00122,42,0,0101000020041200008E69B7A735356040BB473657CD754040
n00125,42,0,010100002004120000065ACBAEC53A6040234BE658DE6B4040
n00126,42,0,010100002004120000D14B7B39223B604033993B44ED684040
n00127,42,0,010100002004120000E4AF7F8D1A3B6040B612BA4BE2684040
n00128,42,0,0101000020041200003A9BE9B9A03B6040C9DD3186836A4040
n00129,42,0,010100002004120000C6CF3582433B6040B8509E1E806A4040
n00131,42,0,01010000200412000068E15751283B60401581FB4B9C694040
n00132,42,0,010100002004120000FB26A83CD53A60405E8429CAA5684040
n00133,42,0,0101000020041200005327FB42E33B60402E967DB2BD6A4040
n00134,42,0,0101000020041200000EAC996B073C6040661767672C694040
n00136,42,0,010100002004120000B069EF9DE22660405B73EC45591D4140
n00137,42,0,010100002004120000A8CC28F114276040BAE7AF462C1D4140
n00138,42,0,010100002004120000E5B512BA0B29604084F9861D21184140
n00139,42,0,01010000200412000053454CE41D29604039BAA5304A184140
n00142,42,0,0101000020041200001AEE6D44C129604003160A229C1D4140
n00143,42,0,010100002004120000A01B9AB25329604058E0D00083194140
n00144,42,0,010100002004120000758CD074DB256040C4BE53B7690F4140
n00145,42,0,010100002004120000E35531F0F7256040DD7E541E380F4140
n00146,42,0,0101000020041200004D86E3F90C2F6040BEFD14223B544140
n00149,42,0,010100002004120000DD71D41B7F2B6040BBF83658934E4140
n00150,42,0,01010000200412000076C01A0C9A2C6040B829D489BA514140
n00151,42,0,01010000200412000085C2B1783B2E6040DA7B4CFFED434140
n00152,42,0,010100002004120000C7D056CA172F6040B5A3DD8DAA564140
n00153,42,0,0101000020041200001743DE17FC2D6040023164D0644E4140
n00154,42,0,0101000020041200006FB9FAB1092F604026F4442113544140
n00155,42,0,01010000200412000075E61E12BE2E6040D291B7B7B6534140
n00159,42,0,010100002004120000936BAFAA032A60403D79FDEEC23B4140
n00160,42,0,010100002004120000645A9BC6B62C60405C548B88623D4140
n00161,42,0,010100002004120000314C5C7D2B2A60403049658A39334140
n00162,42,0,0101000020041200006E3BC8463B2A6040435953B4CD324140
n00164,42,0,010100002004120000435F306E593F6040350E507523724040
n00165,42,0,01010000200412000018552BB8043F60409031772D21724040
n00166,42,0,010100002004120000D98E4E02403E60406AF008B831794040
n00167,42,0,0101000020041200003D8B941C663E6040D5D1CCEE24754040
n00169,42,0,010100002004120000F5447CCC6C3E6040BC4E3459ED744040
n00172,42,0,010100002004120000EB9C55551E3E60409F2B007CA6754040
n00173,42,0,01010000200412000081142B59043E6040716B77B416764040
n00174,42,0,010100002004120000D8E19E9DC23E6040BA217CDE43754040
n00177,42,0,01010000200412000062F4DC42D73E6040A23E6E64C3764040
n00178,42,0,010100002004120000388D486FD33E6040FF9D488B8E774040
n00179,42,0,010100002004120000EA95B20CB13E6040B8EA950DC6744040
n00180,42,0,010100002004120000883144A9183E60404ED2FC31AD784040
n00183,42,0,0101000020041200002F0CA2FFAF3B6040B6099C114A654040
n00184,42,0,010100002004120000722B291CE63A60407EB960BA5A674040
n00185,42,0,010100002004120000FD3F9825CB3A60405C7924B957674040
n00186,42,0,0101000020041200003DC6CB89EC3B604054556820965F4040
n00187,42,0,010100002004120000B88086EDDD3A6040805BC1806F564040
n00188,42,0,0101000020041200007D96E7C15D3B6040E72219CD25624040
n00189,42,0,010100002004120000F767507E1C3960405A6B836E8A794040
n00190,42,0,01010000200412000024CA28E028396040DB6F48FEBB714040
n00191,42,0,010100002004120000D0645AF6FF3B60403759FED714604040
n00193,42,0,0101000020041200009CF639E3603F60403A4DB049C8614040
n00194,42,0,010100002004120000240F4416A93B60404B500D45CB604040
n00195,42,0,01010000200412000002D9EBDD9F3B60402F8507CDAE604040
n00196,42,0,01010000200412000023884E2AF53B60401F775B33435F4040
n00197,42,0,0101000020041200006971C630273A6040ED3488C55E584040
n00198,42,0,01010000200412000001D479F94239604082F2881B014E4040
n00201,42,0,01010000200412000091D9B4AD413C60403DAAAB4C42604040
n00202,42,0,01010000200412000070500CDA353B6040767CC564BB5A4040
n00203,42,0,010100002004120000D588AAA9363B6040271AFF999C5A4040
n00204,42,0,010100002004120000AFC277AC633A6040E31B0A9FAD5F4040
n00205,42,0,010100002004120000352CA1165E3A60402AE27492AD624040
n00206,42,0,0101000020041200001FDAC70AFE396040F8F076CE60614040
n00207,42,0,010100002004120000E1A018B4AB3B6040B14A8EE0EB5C4040
n00209,42,0,010100002004120000BDE9F1D6943B60408E0F690A53634040
n00210,42,0,0101000020041200005AF624B0793B6040B570B43E40634040
n00211,42,0,010100002004120000389E74C7873B60409B26C7F88B5A4040
n00212,42,0,0101000020041200003760A120823B60407D1B0703745A4040
n00214,42,0,010100002004120000E034D82FF3386040D4D7F335CB694040
n00215,42,0,010100002004120000BE7A2645F53860405C6ACE0BC1694040
n00216,42,0,01010000200412000035BCB43C2A3960400D7041B62C6E4040
n00217,42,0,01010000200412000074D8D880633C60400344C18C29614040
n00218,42,0,010100002004120000007734696E3C6040976D4CF49E614040
n00219,42,0,01010000200412000014A39D89DF3B6040652E15C039644040
n00220,42,0,0101000020041200003806AE3C923B60408F5EC3C2FF644040
n00221,42,0,010100002004120000A6B338085F3960407275B63643694040
n00222,42,0,010100002004120000838D4699A83B60402244431031644040
n00223,42,0,0101000020041200002C2D23F5DE3B6040A05802846A604040
n00224,42,0,01010000200412000046D9113D9F3A60400D5AA3795B5F4040
n00227,42,0,01010000200412000051476C1CD63E6040EF25434420674040
n00228,42,0,010100002004120000756506E015396040C44950B28B744040
n00229,42,0,010100002004120000A6EF35040739604083C87D062F744040
n00233,42,0,010100002004120000ADB13A28D73B60402C7E5358A9604040
n00235,42,0,010100002004120000810DE3C9893A6040B2367CC15D534040
n00236,42,0,010100002004120000C9F50027653E60406B5BDE663B654040
n00238,42,0,0101000020041200007D699B2CBF3B60400CA4D5DA45634040
n00239,42,0,010100002004120000EB1A2D07BA3B6040F5DD08E643614040
n00240,42,0,01010000200412000010EF9469CF3B604030D05A762D644040
n00241,42,0,0101000020041200002300EE68D23A6040DE6D837FB6574040
n00242,42,0,0101000020041200005E317E75F0396040BEB8F9EBBA674040
n00243,42,0,01010000200412000004DA67DF263D60402CED79A3FB594040
n00244,42,0,0101000020041200000CD01154A83B6040B05AF4A9BE614040
n00245,42,0,0101000020041200008D953DAEB23B604095BD0056A2614040
n00247,42,0,0101000020041200000831E1E1073B60406500A8E2C6574040
n00248,42,0,010100002004120000FBCE2F4A103B60408ECD8E54DF574040
n00249,42,0,01010000200412000003C7AF69EF3A6040A0E7AAD447644040
n00250,42,0,0101000020041200005AE5F857C54B6040851733784E634040
n00252,42,0,01010000200412000083A279004B4B60406688BE164F694040
n00253,42,0,010100002004120000FD55DBA8E94B60407D4166C28A644040
n00254,42,0,010100002004120000B0CFF7AEDC4A60403B7DF3D198674040
n00255,42,0,0101000020041200001C9A0D8DC24B60404AA18735F0654040
n00256,42,0,0101000020041200005227A089B04B6040C16FE8D264664040
n00257,42,0,010100002004120000211510A4DC4B6040E542E55FCB614040
n00258,42,0,0101000020041200004335CA9FD44B60407764AC36FF624040
n00259,42,0,010100002004120000B7CDF9CE944B6040C056AE5C14674040
n00260,42,0,010100002004120000325B0DE4744B6040E16A532B02684040
n00261,42,0,0101000020041200007B27B04AF34B60401F86B1E0D9634040
n00262,42,0,010100002004120000B7989F1B1A4B60403029E384AE6A4040
n00263,42,0,010100002004120000AB5F44366B4A6040F31BCB60316E4040
n00264,42,0,01010000200412000003A1AB638B4A6040858E67E1FC6D4040
n00265,42,0,01010000200412000022E010AA943B6040A41419C2D6884040
n00266,42,0,0101000020041200007102D3695D3B6040265BB8077C884040
n00267,42,0,0101000020041200008DCF64FF7C3B60406E4B89C9C0884040
n00268,42,0,0101000020041200006431FB86D33B6040FDD01621868A4040
n00269,42,0,01010000200412000052E9CCE2AA3B604096236420CF884040
n00271,42,0,010100002004120000C68C4BB0133E60406ED9C644EF824040
n00272,42,0,0101000020041200007ED81C31443C60403B55BE6724914040
n00273,42,0,01010000200412000063C21EC99B3C60400E8FB39F7B914040
n00274,42,0,010100002004120000C0F91E3FE53C604061AB5F4436924040
n00275,42,0,01010000200412000008CFDFDFBB3C6040B8BBBD5AA4914040
n00276,42,0,010100002004120000897148B4AE226040E91A1CDB217E4040
n00277,42,0,010100002004120000AE36B522E022604017D68D7747804040
n00278,42,0,01010000200412000071DB08D5572160404E67823C16774040
n00279,42,0,010100002004120000D1425DFFC920604073FD16F8E5714040
n00280,42,0,0101000020041200000A9E42AED4206040E09744076E714040
n00281,42,0,0101000020041200004C4E9253E02260407C629D2ADF864040
n00282,42,0,01010000200412000040CD7FFE312260405FA39BB3F47D4040
n00283,42,0,010100002004120000C2C7BB7E1C2260409290ED21867D4040
n00284,42,0,010100002004120000E6852AEB2D226040F522241CC47D4040
n00285,42,0,0101000020041200009ABBF149C22260404F368A517C834040
n00286,42,0,010100002004120000061F94413F2260401058DEFA55824040
n00287,42,0,01010000200412000072929C02CF21604084BE4FB05A6C4040
n00288,42,0,010100002004120000A626C11BD221604032D989DC1D6D4040
n00289,42,0,010100002004120000C1711937752360406A847EA65E7D4040
n00290,42,0,01010000200412000057218A6EA223604001E951A7F27D4040
n00291,42,0,0101000020041200007621B138B72360406661F481897D4040
n00292,42,0,0101000020041200005510A8A388236040453C235BA77D4040
n00293,42,0,010100002004120000C6AEA360FC446040FB4564B37E504040
n00294,42,0,0101000020041200001357DF0AF2446040EC3598E19A504040
n00295,42,0,0101000020041200000E4526855E45604078BFC062C34F4040
n00296,42,0,01010000200412000073A895F8D2456040FF51E5C5D34D4040
n00297,42,0,0101000020041200000722307B3E4B6040A1BAB9F8DB5B4040
n00298,42,0,010100002004120000D8D825AA774B604002751431365D4040
n00299,42,0,01010000200412000082CC295C2A4B6040B558E59D9E5B4040
n00300,42,0,010100002004120000F8FAFFDDE74A6040D4B66114045E4040
n00301,42,0,010100002004120000CEBF023DB9486040FA7DFFE6C5534040
n00302,42,0,010100002004120000E848D345EF47604007921C55F2504040
n00303,42,0,0101000020041200006E403A2BD847604088FB2367BC504040
n00304,42,0,0101000020041200006D47270120486040C9AA083719534040
n00305,42,0,010100002004120000A4BF3C09514B60408460FA038A584040
n00306,42,0,01010000200412000000975BB5464B60408C5E57DD34574040
n00307,42,0,0101000020041200003AA3F7D73C466040012F336C94564040
n00309,42,0,010100002004120000E2F038FBF94760406F415B73EC534040
n00310,42,0,0101000020041200004D4BAC8C464A60403A7AFCDEA6584040
n00311,42,0,010100002004120000CBCBAB84F84A60400773052516564040
n00312,42,0,01010000200412000026225745D3496040808868CFC0544040
n00313,42,0,010100002004120000FE04BC71F7496040B3507CC6CF544040
n00314,42,0,01010000200412000015DE8A69CB2D60401796E425A4B14040
n00315,42,0,0101000020041200008CACEB06C02D60405DE800778FB24040
n00316,42,0,01010000200412000048C153C8552E6040E534FA87E39A4040
n00317,42,0,0101000020041200009D6516A1D82E6040743A353C62A44040
n00318,42,0,010100002004120000CBA88D45AE3160407BCCF6D7E1AE4040
n00319,42,0,010100002004120000988922A4AE2D60402E0C4746BD9B4040
n00320,42,0,0101000020041200003AF0C572A632604050A912656FAD4040
n00321,42,0,0101000020041200001C0126BAF83260409C1FDA22C4AD4040
n00322,42,0,0101000020041200000F05D8ECAD346040F58F74BCB89D4040
n00323,42,0,01010000200412000004E8F7FDDB3460407834C467A19A4040
n00324,42,0,0101000020041200006C4C3E2C4A3560404F690E5A59A14040
n00325,42,0,010100002004120000605C058CC9346040818D9026839E4040
n00326,42,0,0101000020041200002F87DD77CC21604043E38920CE974040
