gmlid,idref,area,fixed,lat,lon
n00030,4975113871,22,50,34.9739926,138.9583884
n00031,4686190495,22,50,34.9549561,138.9980918
n00032,4975113860,22,50,34.990415,138.9530251
n00033,5031319912,22,50,34.90667,138.9246179
n00034,7702211233,22,50,34.6735324,138.9455252
n00035,4795892077,22,50,34.6777837,138.9602833
n00036,4811032376,22,50,34.6618905,138.9172096
n00037,4811032367,22,50,34.6614871,138.9235969
n00038,6649839984,22,50,34.6838648,138.9441471
n00039,4814339834,22,50,34.7204642,138.9282853
n00040,6649839978,22,50,34.6888993,138.945118
n00041,6649891806,22,50,34.6811469,138.9456071
n00042,4811032392,22,50,34.6787257,138.9421747
n00043,6481777415,22,50,34.7481544,138.9947418
n00044,431418977,22,1,34.7688875,138.9656295
n00045,4810742174,22,50,34.7282122,138.9910143
n00046,6450910561,22,50,34.7606505,138.981866
n00047,1761798031,22,50,34.7569696,138.7792956
n00048,557508258,22,1,34.7571167,138.7791167
n00049,559916906,22,1,34.7490437,138.7753203
n00050,4836693122,22,50,34.7574672,138.8106307
n00051,4971467636,22,50,34.8492768,138.7765109
n00052,4971467654,22,50,34.8472671,138.7766017
n00053,null,22,0,34.7719991,138.7745346
n00054,4810742211,22,50,34.7755352,139.0347966
n00055,4810742235,22,50,34.7722595,139.0368478
n00056,4810742210,22,50,34.7751543,139.035155
n00057,4810742200,22,50,34.802142,139.0600846
n00058,null,22,0,34.8033645,139.0583173
n00059,4374883834,22,50,34.6844423,138.7788795
n00060,6450900194,22,50,34.6474897,138.8525636
n00061,4811032352,22,50,34.6580272,138.8899126
n00062,4373094894,22,50,34.6130897,138.8482227
n00063,4373094911,22,50,34.6375544,138.8141066
n00064,4373094789,22,50,34.6434255,138.8866773
n00065,4394554433,22,1,34.6813254,137.9815345
n00066,4127490989,22,50,34.7731167,138.011254
n00067,4428322451,22,50,34.7659499,138.0099804
n00068,4428322452,22,50,34.7646378,138.0111386
n00069,4428329873,22,1,34.718102,138.0534637
n00070,4428361815,22,1,34.6579006,138.0483964
n00071,4428328477,22,1,34.7166471,138.0545258
n00072,3979358767,22,50,34.7871237,138.0132192
n00073,4362290597,22,1,34.7919065,138.0124805
n00074,4428315989,22,50,34.7705409,138.0198923
n00075,440572990,22,1,34.7615611,138.0217293
n00076,4427846056,22,50,34.7759665,138.0047436
n00077,428742047,22,50,34.7800869,138.0363168
n00078,4428341828,22,1,34.68264,137.9748311
n00079,null,22,0,34.6768721,137.9706568
n00080,434348744,22,50,34.6579892,138.0809002
n00081,4428351679,22,50,34.672018,138.0454804
n00082,4428350336,22,1,34.6687923,138.0421028
n00083,4127481110,22,50,34.7715606,138.0132301
n00084,4427829255,22,50,34.7709448,138.0084141
n00085,4427838656,22,1,34.7645616,137.9717536
n00086,4252256857,22,50,34.7914446,138.0721988
n00087,4427822686,22,1,34.8051394,137.9567615
n00088,4427814850,22,1,34.7978389,137.9611282
n00089,445338151,22,1,34.781866,138.0130273
n00090,4427832979,22,1,34.7654232,137.9744298
n00091,4874060401,22,50,34.7245477,138.0739036
n00092,6280096466,22,50,34.7013302,138.0885383
n00093,null,22,0,34.7380032,138.0857868
n00094,6418602832,22,50,34.7352453,138.0852819
n00095,4794646400,22,50,34.762709,138.090446
n00096,6197136186,22,1,34.7509821,138.0888315
n00097,null,22,0,34.7484612,138.089715
n00098,null,22,0,34.7511773,138.0929734
n00099,2228599102,22,1,34.7282991,137.5236118
n00100,2228599114,22,50,34.7097468,137.5388335
n00101,2228599118,22,1,34.7145341,137.5368021
n00102,2178070316,22,50,34.6937405,137.5775919
n00103,6399671318,22,50,34.6941358,137.5717634
n00104,2228599107,22,50,34.7037487,137.5525821
n00105,2228599110,22,50,34.7063948,137.5467392
n00106,2110303194,22,1,34.7239099,137.4868925
n00107,null,22,0,34.6999526,137.5043216
n00108,null,22,0,34.6785182,137.5174372
n00109,2228599105,22,50,34.7592877,137.5155689
n00110,2178070342,22,50,34.7165235,137.5346392
n00111,null,22,0,34.6508719,138.1049221
n00112,6265708588,22,50,34.6568487,138.1316294
n00113,6571488705,22,1,34.6084885,138.210731
n00114,5217109704,22,50,34.631579,138.1654341
n00115,6265708900,22,50,34.6243266,138.1604156
n00116,6265705376,22,50,34.6314519,138.1408429
n00117,2323041712,22,50,34.6476182,138.1348733
n00118,2323041706,22,50,34.6417019,138.1280796
n00119,6265708597,22,50,34.6533508,138.1287706
n00120,2928985922,22,50,34.6391836,138.115295
n00121,null,22,0,34.6627948,138.1176939
n00122,6265707083,22,50,34.6233465,138.1727743
n00123,null,22,0,35.3009931,138.8800865
n00124,5082943537,22,1,35.3184079,138.9421828
n00125,6261580326,22,50,35.2970597,138.9423722
n00126,5114978422,22,50,35.3013858,138.9462519
n00127,6261580303,22,50,35.2977299,138.9421949
n00128,288511489,22,50,35.3120986,138.964833
n00129,5117140838,22,50,35.2315681,138.911474
n00130,2927523613,22,50,35.2319158,138.9105911
n00131,5117140852,22,50,35.2376202,138.9109407
n00132,5117140882,22,50,35.2735689,138.9122597
n00133,6261580788,22,1,35.2913707,138.9202023
n00134,null,22,0,35.2917838,138.9285803
n00135,5114978464,22,50,35.2985519,138.9299328
n00136,5117140933,22,50,35.299343,138.9102931
n00137,null,22,0,35.2418147,138.9222123
n00138,6261580344,22,50,35.2960163,138.9434076
n00139,3076607934,22,1,35.3020989,138.9443797
n00140,6741760411,22,50,35.2904687,138.948469
n00141,5114978504,22,50,35.3216252,138.9306585
n00142,5117140820,22,50,35.2936372,138.8985451
n00143,6261580365,22,50,35.3175271,138.9296423
n00144,6261580050,22,1,35.2772039,138.9159559
n00145,null,22,0,35.3053528,138.9218046
n00146,5114978483,22,50,35.3052639,138.9236604
n00147,2097708024,22,50,35.3187614,138.9148286
n00148,4794301319,22,50,35.089319,138.9295536
n00149,null,22,0,35.1254369,138.913465
n00150,4794357971,22,50,35.1178901,138.9058638
n00151,4794301207,22,50,35.1083415,138.9105888
n00152,5123429280,22,50,35.138104,138.9127896
n00153,4975114333,22,50,35.0850064,138.9197117
n00154,null,22,0,35.09031,138.9172203
n00155,3698170648,22,50,35.1019864,138.9230978
n00156,4685184386,22,50,35.1142952,138.9304238
n00157,5123993565,22,50,35.1237371,138.9342922
n00158,5122934317,22,50,35.1157334,138.9286359
n00159,5123429258,22,50,35.1012343,138.9318666
n00160,4794301439,22,50,35.0895577,138.9144077
n00161,6261580064,22,50,35.1324361,138.9482243
n00162,4794301428,22,50,35.1104132,138.9154004
n00163,4794301536,22,50,35.0917353,138.9278037
n00164,4794301464,22,50,35.0991402,138.9247121
n00165,null,22,0,34.8226122,137.8874507
n00166,null,22,0,34.9008769,137.9439607
n00167,null,22,0,34.835417,137.928288
n00168,null,22,0,34.8326368,137.9253545
n00169,4977127128,22,50,34.8271216,137.9182667
n00170,null,22,0,34.7962901,137.8998592
n00171,4977127125,22,50,34.8289705,137.9285097
n00172,5114978513,22,50,35.3408242,138.9461563
n00173,2097709607,22,50,35.3610554,138.86437
n00174,null,22,0,35.36536,138.9186098
n00175,5117140942,22,50,35.333906,138.9780419
n00176,null,22,0,35.3611599,138.9889077
n00177,2198997936,22,50,35.3501943,138.9452702
n00178,5114978634,22,50,35.3451223,138.9491
n00179,4975114343,22,50,35.1022349,138.8910879
n00180,4826239755,22,50,35.0981789,138.9043058
n00181,null,22,0,35.0906721,138.8968947
n00182,4824957018,22,50,35.0937265,138.8932509
n00183,4716207645,22,50,35.08298,138.8973313
n00184,4794357952,22,50,35.1152053,138.8980834
n00185,5125879316,22,50,35.1337385,138.8941103
n00186,5000995136,22,50,35.1235583,138.9056971
n00187,5119515796,22,50,35.1556993,138.8965714
n00188,5123429302,22,50,35.1425632,138.8968329
n00189,4794357934,22,50,35.1202294,138.8925378
n00190,5123429243,22,50,35.1335644,138.8731402
n00191,6259601744,22,50,35.1413535,138.8658127
n00192,6259601745,22,50,35.1404262,138.866912
n00193,4080944011,22,50,35.0814573,138.8698645
n00194,4080944009,22,50,35.0778641,138.8719239
n00195,4080944010,22,50,35.0787494,138.8711995
n00196,4794358368,22,50,35.1212878,138.869141
n00197,4794358393,22,50,35.1209218,138.8737934
n00198,409785097,22,1,35.087714,138.8675726
n00199,4080975149,22,1,35.0865124,138.8681423
n00200,null,22,0,35.130812,138.8021468
n00201,7003816928,22,50,35.1272961,138.7821018
n00202,4795113216,22,50,34.9767049,138.7755694
n00203,4782724295,22,50,35.0969181,138.8675712
n00204,4070966273,22,50,35.044077,138.9016526
n00205,5036755563,22,50,35.1202541,138.8602044
n00206,6618984187,22,50,35.1527991,138.8112091
n00207,4292790351,22,1,35.153818,138.8083043
n00208,6261580513,22,50,35.0960134,138.8521871
n00209,null,22,0,35.1042883,138.8376714
n00210,6261580925,22,50,35.1207724,138.8239768
n00211,null,22,0,35.1204895,138.8219535
n00212,5029743237,22,50,35.1003194,138.8487088
n00213,5125879295,22,50,35.1191429,138.8672733
n00214,2868578585,22,1,35.0844291,138.8570596
n00215,4398379552,22,50,35.1119746,138.8745232
n00216,4794358415,22,50,35.1191492,138.8840288
n00217,4794358410,22,50,35.1193042,138.882695
n00218,4401027312,22,50,35.1002184,138.8731611
n00219,5036755596,22,50,35.1208785,138.8543218
n00220,6261580073,22,1,35.1176485,138.8421105
n00221,5125879262,22,50,35.1160906,138.839277
n00222,5125879278,22,50,35.1160374,138.8367546
n00223,6261580906,22,50,35.1192852,138.8280038
n00224,5036755552,22,50,35.1228899,138.8345321
n00225,409977726,22,1,35.1087033,138.8680946
n00226,6259601733,22,50,35.1155407,138.8625354
n00227,6461481070,22,1,34.8706219,138.3221507
n00228,6483174187,22,50,34.7985226,138.2936335
n00229,null,22,0,34.8540047,138.3003531
n00230,null,22,0,34.8581223,138.2984412
n00231,4970334122,22,50,34.8135954,138.2759282
n00232,6483152324,22,50,34.8142914,138.2806375
n00233,6457674558,22,50,34.8464089,138.3245818
n00234,null,22,0,34.848592,138.3080359
n00235,6104556485,22,1,34.8567509,138.3180582
n00236,2413003369,22,50,34.8611754,138.281255
n00237,null,22,0,34.8533848,138.2902786
n00238,4970334150,22,50,34.8163684,138.2791351
n00239,6475128978,22,50,34.8510197,138.3081409
n00240,6101989290,22,50,34.8451316,138.3246438
n00241,5207418205,22,50,34.8898876,138.3279749
n00242,4525483643,22,1,34.8858042,138.3238211
n00243,null,22,0,34.8168346,138.3216363
n00244,4970333690,22,50,34.80402,138.2656963
n00245,3577542853,22,50,34.8060271,138.2673993
n00246,5057943578,22,50,34.839467,138.2956688
n00247,4970334133,22,50,34.8802246,138.3166868
n00248,6467175774,22,50,34.8572786,138.3110587
n00249,6475128980,22,50,34.8528529,138.3089539
n00250,6487913479,22,50,34.8057258,138.3043581
n00251,3484016197,22,1,34.8372868,138.3006562
n00252,6485592708,22,50,34.8782148,138.3109695
n00253,4723923114,22,50,34.881174,138.3034441
n00254,6605378840,22,50,34.8776803,138.3047696
n00255,6267149233,22,50,34.7870067,138.2897897
n00256,6461481069,22,50,34.8658476,138.3202585
n00257,6497569489,22,50,34.7619167,138.2530915
n00258,null,22,0,34.7561903,138.2577789
n00259,6937065485,22,1,34.7864477,138.2415687
n00260,6937048258,22,1,34.7880409,138.241061
n00261,2785241828,22,50,34.7840543,138.2547099
n00262,6267149279,22,50,34.7666002,138.2673121
n00263,null,22,0,34.7697603,138.2697552
n00264,4970333679,22,50,34.7909327,138.2529478
n00265,6634487361,22,50,34.7622762,138.2580292
n00266,null,22,0,34.7746656,138.250524
n00267,5149597559,22,50,35.0282967,138.0852816
n00268,5149597583,22,50,35.0501474,138.0887042
n00269,5216095326,22,50,35.041286,138.0821096
n00270,5226346568,22,50,35.1045462,138.1399935
n00271,5226346567,22,50,35.1089383,138.1418764
n00272,5104461384,22,50,35.0768126,138.1151907
n00273,5104461375,22,50,35.0755918,138.1114091
n00274,5119515868,22,50,35.2036632,138.9149578
n00275,5117140714,22,50,35.218329,138.9094809
n00276,5119515825,22,50,35.1781594,138.9114977
n00277,5119515841,22,50,35.1804248,138.906595
n00278,5119515854,22,50,35.1938059,138.9136813
n00279,5122934296,22,50,35.1703572,138.9192673
n00280,2286542075,22,50,35.0182837,138.359359
n00281,5224015113,22,50,35.0213731,138.3605523
n00282,6636133541,22,50,34.9781249,138.3493134
n00283,2141113477,22,50,34.9738456,138.390396
n00284,2287903936,22,50,35.0130923,138.4021467
n00285,2296939321,22,50,35.0076715,138.386505
n00286,4802506170,22,50,35.0672151,138.3696973
n00287,185271702,22,50,34.9964369,138.4117194
n00288,233884369,22,1,35.039296,138.2286234
n00289,3788451924,22,1,34.9795685,138.2937818
n00290,4323141691,22,50,35.0020119,138.3705927
