gmlid,area,fixed,lat,lon
n10424,25,50,35.279426,136.245862
n10425,25,50,35.259175,136.248881
n10426,25,50,35.208804,136.165967
n10427,25,50,35.271066,136.253112
n10428,25,50,35.360918,136.300772
n10429,25,50,35.381692,136.265776
n10430,25,50,35.444601,136.212703
n10431,25,50,35.448843,136.238193
n10432,25,50,35.41652,136.25572
n10433,25,50,35.418937,136.262414
n10434,25,50,35.399134,136.288079
n10435,25,50,35.487506,136.239796
n10436,25,50,35.467798,136.234613
n10437,25,50,35.47043,136.214777
n10438,25,50,35.454182,136.295533
n10439,25,50,35.408216,136.284857
n10440,25,50,35.386163,136.268998
n10441,25,50,35.376213,136.292605
n10442,25,50,35.460237,136.256044
n10443,25,50,35.397884,136.26547
n10444,25,50,35.521535,136.163411
n10445,25,50,35.487899,136.123095
n10446,25,50,35.387525,136.320492
n10447,25,50,35.39672,136.236808
n10448,25,50,35.382164,136.271581
n10449,25,50,35.459186,136.327336
n10450,25,50,35.375332,136.278413
n10451,25,50,35.375859,136.268442
n10452,25,50,35.404412,136.320297
n10453,25,50,35.42741,136.295098
n10454,25,50,35.388476,136.30291
n10455,25,50,35.425799,136.224341
n10456,25,50,35.434063,136.330789
n10457,25,50,35.371417,136.313629
n10458,25,50,35.563413,136.261777
n10459,25,50,35.515381,136.24962
n10460,25,50,35.50149,136.223164
n10461,25,50,35.466465,136.320798
n10462,25,50,35.420497,136.320551
n10463,25,50,35.563695,136.230176
n10464,25,50,35.542333,136.206796
n10465,25,50,35.556488,136.196457
n10466,25,50,35.389413,136.265692
n10467,25,50,35.147181,136.132112
n10468,25,50,35.126681,136.159266
n10469,25,50,35.200207,136.054604
n10470,25,50,35.116745,136.057799
n10471,25,50,35.135826,136.093629
n10472,25,50,35.100692,136.072992
n10473,25,50,35.104006,136.113967
n10474,25,50,35.124775,136.103108
n10475,25,50,35.136743,136.087296
n10476,25,50,35.117984,136.090363
n10477,25,50,35.127716,136.095045
n10478,25,50,35.116777,136.134376
n10479,25,50,35.167489,136.082852
n10480,25,50,34.975055,135.95392
n10481,25,50,35.050056,135.949089
n10482,25,50,34.985787,135.969811
n10483,25,50,35.030364,135.947561
n10484,25,50,35.025615,135.96381
n10485,25,50,35.004868,135.974809
n10486,25,50,35.014422,135.959699
n10487,25,50,35.019588,135.962033
n10488,25,50,35.027698,135.930757
n10489,25,50,34.995114,135.949597
n10490,25,50,35.005896,135.924763
n10491,25,50,35.005673,135.953006
n10492,25,50,35.110695,135.984086
n10493,25,50,35.054556,135.991501
n10494,25,50,35.062667,135.99114
n10495,25,50,35.075942,135.971087
n10496,25,50,35.073666,135.992223
n10497,25,50,35.051473,136.000278
n10498,25,50,35.105744,135.951115
n10499,25,50,35.021089,136.002112
n10500,25,50,34.99787,136.02361
n10501,25,50,35.033893,136.009944
n10502,25,50,35.015128,135.980565
n10503,25,50,35.023867,136.019577
n10504,25,50,35.039114,135.975364
n10505,25,50,34.888107,136.231205
n10506,25,50,34.935516,136.209183
n10507,25,50,34.907416,136.231836
n10508,25,50,34.902081,136.213613
n10509,25,50,34.94971,136.176652
n10510,25,50,34.919602,136.180784
n10511,25,50,34.930545,136.163071
n10512,25,50,34.886023,136.18807
n10513,25,50,34.851078,136.037778
n10514,25,50,34.855239,135.987174
n10515,25,50,34.813001,136.036092
n10516,25,50,34.876382,136.054803
n10517,25,50,34.912185,136.082217
n10518,25,50,34.950321,136.14946
n10519,25,50,34.967097,136.165153
n10520,25,50,34.998732,136.155736
n10521,25,50,34.977457,136.148654
n10522,25,50,34.969319,136.17468
n10523,25,50,34.958685,136.339717
n10524,25,50,34.923132,136.324999
n10525,25,50,34.946072,136.23312
n10526,25,50,34.938434,136.28207
n10527,25,50,35.08872,136.039663
n10528,25,50,35.039032,136.036794
n10529,25,50,35.047554,136.029649
n10530,25,50,35.064723,136.022443
n10531,25,50,35.103607,136.013833
n10532,25,0,35.081708,136.06501
n10533,25,50,35.025812,136.132154
n10534,25,50,34.984594,136.11724
n10535,25,50,35.010007,136.061133
n10536,25,50,35.005564,136.123461
n10537,25,50,35.001758,136.08652
n10538,25,50,35.036804,136.060497
n10539,25,50,35.461734,136.061518
n10540,25,50,35.483704,136.084321
n10541,25,50,35.463095,136.038993
n10542,25,50,35.357245,135.9925
n10543,25,50,35.325526,136.031219
n10544,25,50,35.3175,136.065384
n10545,25,50,35.330356,136.022318
n10546,25,50,35.343075,135.808971
n10547,25,50,35.356593,135.918181
n10548,25,50,35.426872,136.024917
n10549,25,50,35.400633,136.033903
n10550,25,50,35.412794,135.944254
n10551,25,50,35.297992,136.014557
n10552,25,50,35.355718,136.033524
n10553,25,50,35.356488,136.048891
n10554,25,50,35.311181,135.980486
n10555,25,50,35.077659,136.250626
n10556,25,50,35.132524,136.244203
n10557,25,50,35.140234,136.257463
n10558,25,50,35.204047,136.115926
n10559,25,50,35.144451,136.181977
n10560,25,50,35.153695,136.192344
n10561,25,50,35.045736,136.32074
n10562,25,50,35.101895,136.192111
n10563,25,50,35.179304,136.170564
n10564,25,50,35.078404,136.299697
n10565,25,50,35.069622,136.276327
n10566,25,50,35.059843,136.181031
n10567,25,50,35.098304,136.176703
n10568,25,50,35.151974,136.232465
n10569,25,50,35.129987,136.223772
n10570,25,50,35.117933,136.270398
n10571,25,50,35.100939,136.367862
n10572,25,50,35.093554,136.14804
n10573,25,50,35.033764,136.199832
n10574,25,50,35.174657,136.154591
n10575,25,50,35.112911,136.197299
n10576,25,50,35.10797,136.197757
n10577,25,50,35.198983,136.136607
n10578,25,50,35.104478,136.253505
n10579,25,50,35.093971,136.235505
n10580,25,50,35.307339,136.26161
n10581,25,50,35.336991,136.287743
n10582,25,0,35.317765,136.286714
n10583,25,50,35.456685,136.359431
n10584,25,50,35.319673,136.321992
n10585,25,50,35.378943,136.356682
n10586,25,50,35.324282,136.345337
n10587,25,50,35.385276,136.378956
n10588,25,50,35.365639,136.369458
n10589,25,50,35.330291,136.318434
n10590,25,50,35.343484,136.401188
n10591,25,50,35.314562,136.293384
n10592,25,50,34.985929,136.260559
n10593,25,50,35.015982,136.24588
n10594,25,50,35.014599,136.23821
n10595,25,50,35.00247,136.224773
n10596,25,50,35.012369,136.261085
n10597,25,50,35.050198,136.236977
n10598,25,50,35.040198,136.264779
n10599,25,50,35.01473,136.224701
n10600,25,50,35.019341,136.200925
n10601,25,50,35.074446,136.111489
n10602,25,50,35.065696,136.139014
n10603,25,50,35.173697,136.207377
n10604,25,50,35.16603,136.254401
n10605,25,50,35.171909,136.23256
n10606,25,50,35.186964,136.237782
n10607,25,50,35.193074,136.223672
n10608,25,50,35.199879,136.230671
n10609,25,50,35.202257,136.264938
n10610,25,50,35.207307,136.332475
n10611,25,50,35.1883,136.319941
n10612,25,50,35.226406,136.285638
n10000,26,50,34.994198,135.754137
n10001,26,50,34.9657,135.732138
n10002,26,50,34.975644,135.73286
n10003,26,50,34.958173,135.718194
n10004,26,50,34.965062,135.742665
n10005,26,50,34.981672,135.753387
n10006,26,50,34.978366,135.742721
n10007,26,50,34.974172,135.753387
n10008,26,50,34.978783,135.748359
n10009,26,50,34.984199,135.748887
n10010,26,50,34.977998,135.735492
n10011,26,50,34.974978,135.759359
n10012,26,50,34.983032,135.759108
n10013,26,50,34.979015,135.761429
n10014,26,50,35.02875,135.708473
n10015,26,50,35.019918,135.720389
n10016,26,50,35.02679,135.718383
n10017,26,50,35.196784,135.638795
n10018,26,50,35.204677,135.720502
n10019,26,50,35.123807,135.642039
n10020,26,50,35.155415,135.632089
n10021,26,50,35.139585,135.59191
n10022,26,50,35.181639,135.661734
n10023,26,50,35.013057,135.688919
n10024,26,50,35.021223,135.692557
n10025,26,50,35.021084,135.67753
n10026,26,50,35.016641,135.680674
n10027,26,50,35.014113,135.694752
n10028,26,50,35.00853,135.722694
n10029,26,50,35.020556,135.705834
n10030,26,50,35.003753,135.727722
n10031,26,50,35.007614,135.731721
n10032,26,50,34.999559,135.724611
n10033,26,50,34.995309,135.731999
n10034,26,50,34.989726,135.718834
n10035,26,50,34.999642,135.715973
n10036,26,50,35.015252,135.722167
n10037,26,50,35.015946,135.709445
n10038,26,50,35.009863,135.707834
n10039,26,50,35.013924,135.702492
n10040,26,50,35.003753,135.696169
n10041,26,50,35.002447,135.704501
n10042,26,50,34.937925,135.731887
n10043,26,50,34.931121,135.721082
n10044,26,50,34.92751,135.734137
n10045,26,50,34.941085,135.744791
n10046,26,50,34.930094,135.76494
n10047,26,0,34.942289,135.765201
n10048,26,50,34.937351,135.76095
n10049,26,50,34.919326,135.776384
n10050,26,50,34.924205,135.770772
n10051,26,50,34.932539,135.758321
n10052,26,50,34.943899,135.802076
n10053,26,50,34.944759,135.758385
n10054,26,50,34.968562,135.770885
n10055,26,50,34.948203,135.766885
n10056,26,50,34.952953,135.761497
n10057,26,50,34.95974,135.766352
n10058,26,50,34.945787,135.776689
n10059,26,50,34.958758,135.77119
n10060,26,50,34.952286,135.771162
n10061,26,50,34.939205,135.80813
n10062,26,50,34.945482,135.810547
n10063,26,50,34.951287,135.810241
n10064,26,50,34.956704,135.817852
n10065,26,50,34.948177,135.816935
n10066,26,50,34.955063,135.755942
n10067,26,50,34.964757,135.761525
n10068,26,50,34.933204,135.76905
n10069,26,50,34.936316,135.791799
n10070,26,50,34.931899,135.784632
n10071,26,50,34.945671,135.764715
n10072,26,50,34.913734,135.724748
n10073,26,50,34.904152,135.720942
n10074,26,50,34.983284,135.824435
n10075,26,50,34.969898,135.807538
n10076,26,50,34.995199,135.804048
n10077,26,50,34.991339,135.825308
n10078,26,50,34.984534,135.810852
n10079,26,50,34.985089,135.813519
n10080,26,50,34.980307,135.79837
n10081,26,50,34.972563,135.820935
n10082,26,50,34.989581,135.819364
n10083,26,50,34.976451,135.807491
n10084,26,50,34.988061,135.802159
n10085,26,50,34.976868,135.814963
n10086,26,50,34.97395,135.713667
n10087,26,50,34.973283,135.695419
n10088,26,50,34.984449,135.703529
n10089,26,50,34.979866,135.707001
n10090,26,50,34.982949,135.665893
n10091,26,50,34.983866,135.692836
n10092,26,50,34.99417,135.688947
n10093,26,50,34.990421,135.696308
n10094,26,50,34.972902,135.702707
n10095,26,50,34.978838,135.700641
n10096,26,50,34.952535,135.668671
n10097,26,50,34.950452,135.688336
n10098,26,50,34.956923,135.670921
n10099,26,50,34.963867,135.675226
n10100,26,50,34.968367,135.666754
n10101,26,50,34.959507,135.682947
n10102,26,50,35.006023,135.683118
n10103,26,50,35.366705,135.05003
n10104,26,50,35.423336,135.075908
n10105,26,50,35.294028,135.121365
n10106,26,50,35.245583,135.292892
n10107,26,50,35.215809,135.236677
n10108,26,50,35.199958,135.259469
n10109,26,50,35.317546,135.187234
n10110,26,50,35.298408,135.112984
n10111,26,50,35.344013,135.107408
n10112,26,50,35.302766,135.099114
n10113,26,50,35.246722,135.213679
n10114,26,50,35.294271,135.171015
n10115,26,50,35.300264,135.179701
n10116,26,50,35.312185,135.158237
n10117,26,50,35.389462,135.145589
n10118,26,50,35.388578,135.180934
n10119,26,50,35.410255,135.15143
n10120,26,50,35.255692,135.177071
n10121,26,50,35.302152,135.12404
n10122,26,50,35.306601,135.130101
n10123,26,50,35.32582,135.039942
n10124,26,50,35.274579,135.166182
n10125,26,50,35.291825,135.126491
n10126,26,50,35.300768,135.118521
n10127,26,50,35.296381,135.14735
n10128,26,50,35.298991,135.125741
n10129,26,50,35.283742,135.05158
n10130,26,50,35.28666,135.133535
n10131,26,50,35.308394,135.110579
n10132,26,50,35.320237,135.001501
n10133,26,50,35.329124,134.9482
n10134,26,50,35.350482,134.946033
n10135,26,50,35.345859,135.007653
n10136,26,50,35.332042,135.076161
n10137,26,50,35.483029,135.433182
n10138,26,0,35.436617,135.32822
n10139,26,50,35.44093,135.326977
n10140,26,50,35.429532,135.228173
n10141,26,50,35.4512,135.399519
n10142,26,50,35.453421,135.328096
n10143,26,50,35.470768,135.404424
n10144,26,50,35.463699,135.39763
n10145,26,50,35.556955,135.393901
n10146,26,50,35.477724,135.405796
n10147,26,50,35.428022,135.321179
n10148,26,50,35.451355,135.270294
n10149,26,50,35.459996,135.383099
n10150,26,50,35.459921,135.395547
n10151,26,50,35.455222,135.359241
n10152,26,50,35.512387,135.297216
n10153,26,50,35.445061,135.343302
n10154,26,50,35.50236,135.401517
n10155,26,50,35.500554,135.430458
n10156,26,50,35.481751,135.349939
n10157,26,50,35.565853,135.453901
n10158,26,50,35.475475,135.396518
n10159,26,50,35.472447,135.393963
n10160,26,50,35.410426,135.345607
n10161,26,50,35.51617,135.38859
n10162,26,50,35.471329,135.386906
n10163,26,50,35.447588,135.327553
n10164,26,50,35.476752,135.367687
n10165,26,50,35.338128,135.291613
n10166,26,50,35.314912,135.224924
n10167,26,50,35.386319,135.458014
n10168,26,50,35.398845,135.415074
n10169,26,50,35.301549,135.250562
n10170,26,50,35.304069,135.209578
n10171,26,50,35.368281,135.239775
n10172,26,50,35.29866,135.259645
n10173,26,50,35.335768,135.347579
n10174,26,50,35.302632,135.231786
n10175,26,50,35.294078,135.311418
n10176,26,50,35.341797,135.201258
n10177,26,50,35.346682,135.310222
n10178,26,50,35.361655,135.400464
n10179,26,50,35.35493,135.221119
n10180,26,50,35.315464,135.261006
n10181,26,50,34.881655,135.767357
n10182,26,50,34.887043,135.776078
n10183,26,50,34.887571,135.800104
n10184,26,50,34.89082,135.79266
n10185,26,50,34.892543,135.805103
n10186,26,50,34.914679,135.802631
n10187,26,50,34.875989,135.779634
n10188,26,50,34.895107,135.78504
n10189,26,50,34.891015,135.774439
n10190,26,50,34.897236,135.777216
n10191,26,50,34.880377,135.789494
n10192,26,50,34.871739,135.769441
n10193,26,50,34.93719,135.855783
n10194,26,50,34.885571,135.785855
n10195,26,50,34.932456,135.803714
n10196,26,50,34.925012,135.797326
n10197,26,50,34.900801,135.805489
n10198,26,50,34.906247,135.777294
n10199,26,50,35.659373,135.259865
n10200,26,50,35.510745,135.184648
n10201,26,50,35.58021,135.199729
n10202,26,50,35.547603,135.234699
n10203,26,50,35.551601,135.152094
n10204,26,50,35.535243,135.197674
n10205,26,50,35.604269,135.221321
n10206,26,50,35.537631,135.19098
n10207,26,50,35.557934,135.183231
n10208,26,50,35.516382,135.280181
n10209,26,50,35.018236,135.552037
n10210,26,50,35.03944,135.480242
n10211,26,50,35.052627,135.508492
n10212,26,50,34.998809,135.595353
n10213,26,50,35.003667,135.607203
n10214,26,50,35.002306,135.587399
n10215,26,50,34.953673,135.511051
n10216,26,50,35.042517,135.545029
n10217,26,50,34.99939,135.552097
n10218,26,50,35.031159,135.553317
n10219,26,50,35.016583,135.581122
n10220,26,50,34.944562,135.551987
n10221,26,50,34.991538,135.589691
n10222,26,50,35.054335,135.564209
n10223,26,50,35.017193,135.534233
n10224,26,50,35.024554,135.589926
n10225,26,50,35.01622,135.486629
n10226,26,50,35.009667,135.581177
n10227,26,50,34.828272,135.798939
n10228,26,50,34.851241,135.764886
n10229,26,50,34.858074,135.787328
n10230,26,50,34.851686,135.782079
n10231,26,50,34.853921,135.77317
n10232,26,50,34.84102,135.790745
n10233,26,50,34.838437,135.774857
n10234,26,50,34.865962,135.776912
n10235,26,50,34.864434,135.767441
n10236,26,50,34.95484,135.708306
n10237,26,50,34.94873,135.700585
n10238,26,50,34.939806,135.699709
n10239,26,50,34.933065,135.7095
n10240,26,50,34.946813,135.708556
n10241,26,50,34.959479,135.697307
n10242,26,50,34.921843,135.68042
n10243,26,50,34.925899,135.694696
n10244,26,50,34.933676,135.688669
n10245,26,50,34.935535,135.697272
n10246,26,50,34.927593,135.685308
n10247,26,50,34.918733,135.701306
n10248,26,50,34.926982,135.704111
n10249,26,50,34.919232,135.688683
n10250,26,50,34.882958,135.684309
n10251,26,50,34.855713,135.696586
n10252,26,50,34.862935,135.697336
n10253,26,50,34.868416,135.696883
n10254,26,50,34.862546,135.730027
n10255,26,50,34.872933,135.705529
n10256,26,50,34.867267,135.702224
n10257,26,50,34.881793,135.706529
n10258,26,50,34.820772,135.775858
n10259,26,50,34.812412,135.772553
n10260,26,50,34.801024,135.78108
n10261,26,50,34.831715,135.728945
n10262,26,50,34.812088,135.783597
n10263,26,50,34.829132,135.740805
n10264,26,50,34.839822,135.743737
n10265,26,50,34.82255,135.772358
n10266,26,50,35.604285,134.895616
n10267,26,50,35.581835,134.963093
n10268,26,50,35.6302,134.927306
n10269,26,50,35.621424,134.945804
n10270,26,50,35.589149,134.930889
n10271,26,50,35.563902,134.930057
n10272,26,50,35.642948,134.904225
n10273,26,50,35.596291,135.141956
n10274,26,50,35.600991,135.092176
n10275,26,50,35.581472,135.094249
n10276,26,50,35.738551,135.087638
n10277,26,50,35.75895,135.178844
n10278,26,50,35.707778,135.105401
n10279,26,50,35.746192,135.163312
n10280,26,50,35.61551,135.080518
n10281,26,50,35.627842,135.056572
n10282,26,0,35.626038,135.071376
n10283,26,50,35.591093,135.039273
n10284,26,50,35.654644,135.032268
n10285,26,50,35.682197,135.05296
n10286,26,50,35.681145,135.025239
n10287,26,50,35.655921,134.968108
n10288,26,50,35.65951,135.089149
n10289,26,50,35.684581,135.156903
n10290,26,50,35.110157,135.470881
n10291,26,50,35.062888,135.451212
n10292,26,50,35.134016,135.494655
n10293,26,50,35.108368,135.443172
n10294,26,50,35.195481,135.46885
n10295,26,50,35.208181,135.54236
n10296,26,50,35.163484,135.502404
n10297,26,50,35.107825,135.584593
n10298,26,50,35.071273,135.532404
n10299,26,50,35.092573,135.498112
n10300,26,50,35.277221,135.584951
n10301,26,50,35.277861,135.513066
n10302,26,50,35.312078,135.639557
n10303,26,50,35.322522,135.558061
n10304,26,50,35.273191,135.550742
n10305,26,50,34.732754,135.883362
n10306,26,50,34.752936,135.866685
n10307,26,50,34.725115,135.782526
n10308,26,50,34.751714,135.81782
n10309,26,50,34.779962,135.811421
n10310,26,50,34.735003,135.803385
n10311,26,50,34.739775,135.871051
n10312,26,50,34.737531,135.819355
n10313,26,50,34.911067,135.687391
n10314,26,50,34.902349,135.691751
n10315,26,50,34.891945,135.679689
n10316,26,50,34.881127,135.733471
n10317,26,50,34.876266,135.751386
n10318,26,50,34.89332,135.719915
n10319,26,50,34.800263,135.80597
n10320,26,50,34.819328,135.810077
n10321,26,50,34.852294,135.85202
n10322,26,50,34.856853,135.893957
n10323,26,50,34.757252,135.936289
n10324,26,50,34.798276,135.90718
n10325,26,50,34.83087,135.945578
n10326,26,50,34.77828,135.788693
n10327,26,50,34.745723,135.763971
n10328,26,50,34.737169,135.793274
n10329,26,50,34.758749,135.792525
n10330,26,50,34.737507,136.02131
n10331,26,50,34.772792,135.992504
n10332,26,50,35.300411,135.423382
n10333,26,50,35.212756,135.422576
n10334,26,50,35.271165,135.354719
n10335,26,50,35.220462,135.340884
n10336,26,50,35.26295,135.429227
n10337,26,50,35.158734,135.425799
n10338,26,50,35.188618,135.325223
n10339,26,50,35.261167,135.397548
n10340,26,50,35.179564,135.372942
n10341,26,50,35.670785,135.295304
n10342,26,50,35.722696,135.253806
n10343,26,50,35.544234,135.125802
n10344,26,50,35.528867,135.077369
n10345,26,50,35.562835,135.152413
n10346,26,50,35.50131,135.09412
n10347,26,50,35.518049,135.094016
n10348,26,50,35.524385,135.097198
n10349,26,50,35.532013,135.122171
n10350,26,50,35.480066,135.088674
n10351,26,50,35.571821,135.163732
n9876,26,50,35.03769,135.762367
n9877,26,50,35.036805,135.732943
n9878,26,50,35.05011,135.751997
n9879,26,50,35.047584,135.748371
n9880,26,50,35.040844,135.739871
n9881,26,50,35.0416,135.751899
n9882,26,50,35.046471,135.754941
n9883,26,50,35.041083,135.759552
n9884,26,50,35.037917,135.754913
n9885,26,50,35.032146,135.727672
n9886,26,50,35.110741,135.674669
n9887,26,50,35.064025,135.749525
n9888,26,50,35.05772,135.756413
n9889,26,50,35.055109,135.744247
n9890,26,50,35.025418,135.730193
n9891,26,50,35.048945,135.736158
n9892,26,50,35.01985,135.752353
n9893,26,50,35.023752,135.769482
